Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Weighted Output,State
241.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-164504.1229729799,-39138.351576131776,4999.660551507539,4962.26608303381,0.5410055570278086,R
241.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-164504.1229729799,-39138.351576131776,4999.660551507539,4962.26608303381,0.5410055570278086,R
241.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-164504.1229729799,-39138.351576131776,4999.660551507539,4962.26608303381,0.5410055570278086,R
241.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-164504.1229729799,-39138.351576131776,4999.660551507539,4962.26608303381,0.5410055570278086,R
105.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163877.40241019757,-39248.47862106307,5003.147423642567,4965.88706563557,0.5410057633624961,R
105.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163877.40241019757,-39248.47862106307,5003.147423642567,4965.88706563557,0.5410057633624961,R
105.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163877.40241019757,-39248.47862106307,5003.147423642567,4965.88706563557,0.5410057633624961,R
105.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163877.40241019757,-39248.47862106307,5003.147423642567,4965.88706563557,0.5410057633624961,R
105.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163877.40241019757,-39248.47862106307,5003.147423642567,4965.88706563557,0.5410057633624961,R
225.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163235.95204781916,-39349.55320948997,4998.185336373489,4960.83557138867,0.541005625023472,R
225.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163235.95204781916,-39349.55320948997,4998.185336373489,4960.83557138867,0.541005625023472,R
225.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163235.95204781916,-39349.55320948997,4998.185336373489,4960.83557138867,0.541005625023472,R
225.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-163235.95204781916,-39349.55320948997,4998.185336373489,4960.83557138867,0.541005625023472,R
90.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
90.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
90.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
90.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
210.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
210.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
210.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
210.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
210.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
74.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
74.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
74.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
74.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
194.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
194.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
194.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
194.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
194.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
59.0,-187500.02235174447,-187500.02235174447,-184570.2674472651,-160052.30367807194,-39856.66958769198,4988.685844979983,4951.760763139816,0.5452709251659099,R
59.0,-187500.02235174447,-187500.02235174447,-184570.2674472651,-160052.30367807194,-39856.66958769198,4988.685844979983,4951.760763139816,0.5452709251659099,R
59.0,-187500.02235174447,-187500.02235174447,-184570.2674472651,-160052.30367807194,-39856.66958769198,4988.685844979983,4951.760763139816,0.5452709251659099,R
59.0,-187500.02235174447,-187500.02235174447,-184570.2674472651,-160052.30367807194,-39856.66958769198,4988.685844979983,4951.760763139816,0.5452709251659099,R
179.0,-187500.02235174447,-187500.02235174447,-183883.8453750426,-159408.864010437,-39948.78112659229,4977.822897174704,4940.830760101171,0.5462702961548414,R
179.0,-187500.02235174447,-187500.02235174447,-183883.8453750426,-159408.864010437,-39948.78112659229,4977.822897174704,4940.830760101171,0.5462702961548414,R
179.0,-187500.02235174447,-187500.02235174447,-183883.8453750426,-159408.864010437,-39948.78112659229,4977.822897174704,4940.830760101171,0.5462702961548414,R
179.0,-187500.02235174447,-187500.02235174447,-183883.8453750426,-159408.864010437,-39948.78112659229,4977.822897174704,4940.830760101171,0.5462702961548414,R
43.0,-187500.02235174447,-187500.02235174447,-183211.70606752703,-158781.94228195457,-40055.28718892184,4982.360301299132,4945.479922947875,0.5472487659281485,R
43.0,-187500.02235174447,-187500.02235174447,-183211.70606752703,-158781.94228195457,-40055.28718892184,4982.360301299132,4945.479922947875,0.5472487659281485,R
43.0,-187500.02235174447,-187500.02235174447,-183211.70606752703,-158781.94228195457,-40055.28718892184,4982.360301299132,4945.479922947875,0.5472487659281485,R
43.0,-187500.02235174447,-187500.02235174447,-183211.70606752703,-158781.94228195457,-40055.28718892184,4982.360301299132,4945.479922947875,0.5472487659281485,R
43.0,-187500.02235174447,-187500.02235174447,-183211.70606752703,-158781.94228195457,-40055.28718892184,4982.360301299132,4945.479922947875,0.5472487659281485,R
163.0,-187500.02235174447,-187500.02235174447,-182530.9166349073,-158145.83398650098,-40151.19852437956,4977.420565774509,4940.651946145528,0.5482401344880721,R
163.0,-187500.02235174447,-187500.02235174447,-182530.9166349073,-158145.83398650098,-40151.19852437956,4977.420565774509,4940.651946145528,0.5482401344880721,R
